Instrument,Close Price,Open Price,VWAP,Low Price,High Price,Date
QCOM.O,87.05,87.3035,87.3916,86.45,88.22,2020-01-27
QCOM.O,89.15,88.15,88.5304,87.3861,89.54,2020-01-28
QCOM.O,88.23,88.66,88.2434,87.35,89.02,2020-01-29
QCOM.O,87.78,87.31,86.9915,86.19,87.86,2020-01-30
QCOM.O,85.31,87.05,85.6751,85.04,87.1677,2020-01-31
QCOM.O,86.48,85.55,86.1287,85.16,86.58,2020-02-03
QCOM.O,88.93,88.25,88.3766,87.37,88.95,2020-02-04
QCOM.O,90.91,90.99,90.3951,89.27,91.14,2020-02-05
QCOM.O,90.61,88.06,89.0544,86.19,90.775,2020-02-06
QCOM.O,87.42,89.62,88.354,87.38,90.03,2020-02-07
QCOM.O,88.6,86.78,87.6364,86.5,88.635,2020-02-10
QCOM.O,90.0,89.37,90.3661,88.9,91.47,2020-02-11
QCOM.O,91.72,91.65,91.8528,91.29,92.44,2020-02-12
QCOM.O,90.03,91.03,90.4151,89.7772,91.3799,2020-02-13
QCOM.O,89.6,90.55,89.656,88.79,90.8,2020-02-14
QCOM.O,88.03,87.83,88.0857,87.525,89.0,2020-02-18
QCOM.O,90.56,88.92,89.9689,88.65,90.62,2020-02-19
QCOM.O,89.47,90.81,89.936,88.68,91.88,2020-02-20
QCOM.O,77.35,77.16,76.9427,75.94,77.69,2019-09-26
QCOM.O,76.63,77.01,77.1528,76.21,78.2,2019-09-27
QCOM.O,76.28,76.89,76.4131,76.02,76.95,2019-09-30
QCOM.O,75.47,77.06,75.8905,74.97,78.06,2019-10-01
QCOM.O,73.99,75.26,74.2244,73.77,75.71,2019-10-02
QCOM.O,75.73,73.93,75.0018,73.16,75.83,2019-10-03
QCOM.O,77.49,76.32,76.9437,75.84,77.56,2019-10-04
QCOM.O,76.34,77.01,76.7934,76.27,77.55,2019-10-07
QCOM.O,72.85,75.52,73.6306,72.81,75.82,2019-10-08
QCOM.O,74.35,73.91,74.4064,73.56,74.8,2019-10-09
QCOM.O,74.97,74.35,75.1957,74.17,75.9656,2019-10-10
QCOM.O,76.7,76.19,77.1409,76.01,77.82,2019-10-11
QCOM.O,76.3,76.65,76.7022,76.28,77.37,2019-10-14
QCOM.O,77.82,76.88,77.4793,76.28,77.98,2019-10-15
QCOM.O,78.23,77.49,77.8915,77.28,78.32,2019-10-16
QCOM.O,78.97,78.7,79.119,78.4,79.96,2019-10-17
QCOM.O,77.68,78.62,78.3015,77.6725,79.22,2019-10-18
QCOM.O,78.98,78.38,78.7515,78.01,79.09,2019-10-21
QCOM.O,78.47,78.93,78.6489,78.2405,79.07,2019-10-22
QCOM.O,77.24,77.21,77.4939,76.87,78.13,2019-10-23
QCOM.O,78.99,78.06,78.5105,77.59,79.02,2019-10-24
QCOM.O,80.17,79.0,79.8376,78.91,80.23,2019-10-25
QCOM.O,83.05,80.55,82.5233,80.54,83.13,2019-10-28
QCOM.O,81.66,82.75,81.9275,81.44,82.85,2019-10-29
QCOM.O,81.44,82.1,81.4868,80.85,82.2482,2019-10-30
QCOM.O,80.44,81.44,80.2974,79.84,81.47,2019-10-31
QCOM.O,83.58,81.59,82.8608,81.25,83.65,2019-11-01
QCOM.O,85.09,84.54,85.0164,84.3082,85.87,2019-11-04
QCOM.O,85.46,85.2,85.4222,84.73,85.74,2019-11-05
QCOM.O,84.63,85.34,84.8055,84.2242,85.605,2019-11-06
QCOM.O,89.98,89.83,90.8212,88.32,92.5,2019-11-07
QCOM.O,94.03,89.98,92.2926,89.6,94.11,2019-11-08
QCOM.O,91.84,91.71,91.8445,90.89,92.5244,2019-11-11
QCOM.O,90.97,92.18,91.0976,90.17,92.25,2019-11-12
QCOM.O,90.47,90.7,90.5593,89.62,91.9,2019-11-13
QCOM.O,90.48,90.31,90.1024,89.43,90.58,2019-11-14
QCOM.O,90.81,92.6,91.3908,90.5801,93.94,2019-11-15
QCOM.O,90.48,90.81,90.6839,89.28,91.975,2019-11-18
QCOM.O,87.96,91.25,88.2933,86.68,91.39,2019-11-19
QCOM.O,85.62,87.82,86.6137,85.31,88.36,2019-11-20
QCOM.O,71.8,72.37,71.3827,70.8,72.62,2019-06-19
QCOM.O,72.74,73.19,72.7284,72.228,73.67,2019-06-20
QCOM.O,72.72,72.31,72.7704,72.31,73.17,2019-06-21
QCOM.O,73.16,72.97,73.0052,72.2,73.45,2019-06-24
QCOM.O,72.55,73.23,73.2316,72.52,74.135,2019-06-25
QCOM.O,74.95,73.76,75.1616,73.65,75.695,2019-06-26
QCOM.O,75.43,75.34,75.4845,75.17,75.9,2019-06-27
QCOM.O,76.07,75.66,75.835,74.81,76.44,2019-06-28
QCOM.O,77.52,80.67,78.1103,77.08,80.76,2019-07-01
QCOM.O,77.01,77.28,77.0204,76.62,77.48,2019-07-02
QCOM.O,76.63,77.07,76.4462,76.05,77.23,2019-07-03
QCOM.O,76.66,74.2,76.052,74.1,76.72,2019-07-05
QCOM.O,76.63,75.98,76.573,75.93,77.03,2019-07-08
QCOM.O,76.55,76.44,76.5257,75.84,76.84,2019-07-09
QCOM.O,74.36,76.83,75.0974,74.08,76.91,2019-07-10
QCOM.O,73.71,74.52,74.5948,73.299,75.78,2019-07-11
QCOM.O,74.9,74.25,74.7073,73.66,74.98,2019-07-12
QCOM.O,75.43,75.15,75.4192,74.79,75.9,2019-07-15
QCOM.O,75.67,75.11,75.9133,74.55,76.5,2019-07-16
QCOM.O,75.76,78.57,76.8041,75.71,79.4,2019-07-17
QCOM.O,74.37,74.97,74.5764,74.05,75.35,2019-07-18
QCOM.O,75.0,74.42,75.2251,74.42,75.71,2019-07-19
QCOM.O,75.95,75.06,76.0227,75.06,76.62,2019-07-22
QCOM.O,74.12,75.34,73.9902,73.31,75.59,2019-07-23
QCOM.O,75.87,74.01,75.5833,73.68,76.42,2019-07-24
QCOM.O,75.35,75.84,75.4869,75.0965,76.14,2019-07-25
QCOM.O,75.22,75.11,75.4044,74.85,75.85,2019-07-26
QCOM.O,74.97,75.16,75.2207,74.67,76.32,2019-07-29
QCOM.O,74.81,74.58,74.8129,74.36,75.07,2019-07-30
QCOM.O,73.16,74.83,74.1121,72.757,75.28,2019-07-31
QCOM.O,71.2,68.88,71.2848,68.25,73.71,2019-08-01
QCOM.O,71.15,70.44,70.8891,70.0102,71.525,2019-08-02
QCOM.O,68.8,69.97,69.4185,68.56,70.84,2019-08-05
QCOM.O,68.17,69.52,68.248,67.38,69.93,2019-08-06
QCOM.O,69.4,67.26,68.7009,67.12,69.6,2019-08-07
QCOM.O,71.26,69.56,70.8425,69.35,71.35,2019-08-08
QCOM.O,71.5,70.51,71.3004,70.19,72.185,2019-08-09
QCOM.O,69.8,71.0,70.2686,69.73,71.4799,2019-08-12
QCOM.O,72.18,69.89,71.8373,69.31,72.47,2019-08-13
QCOM.O,70.88,70.64,70.9895,70.55,71.89,2019-08-14
QCOM.O,57.16,57.03,57.1727,56.75,57.69,2019-03-20
QCOM.O,57.77,57.23,57.9212,57.2,58.28,2019-03-21
QCOM.O,56.82,57.68,57.2609,56.7548,58.09,2019-03-22
QCOM.O,56.64,56.58,56.5006,56.07,56.9369,2019-03-25
QCOM.O,58.0,57.15,57.6745,56.67,58.39,2019-03-26
QCOM.O,56.91,57.35,56.8251,56.32,57.665,2019-03-27
QCOM.O,56.55,57.03,56.6652,56.34,57.39,2019-03-28
QCOM.O,57.03,57.0,57.1555,56.94,57.555,2019-03-29
QCOM.O,57.81,57.64,57.8426,57.11,58.15,2019-04-01
QCOM.O,58.09,57.98,58.0352,57.66,58.53,2019-04-02
QCOM.O,57.68,58.2,57.7417,57.18,58.29,2019-04-03
QCOM.O,57.86,57.75,58.1131,57.69,58.61,2019-04-04
QCOM.O,57.99,57.98,57.9501,57.685,58.19,2019-04-05
QCOM.O,57.76,57.79,57.8886,57.505,58.49,2019-04-08
QCOM.O,57.44,57.57,57.397,57.03,57.66,2019-04-09
QCOM.O,56.33,57.71,56.8181,56.1,57.86,2019-04-10
QCOM.O,55.9,56.44,56.2641,55.785,56.9,2019-04-11
QCOM.O,56.95,56.28,56.7744,56.07,57.17,2019-04-12
QCOM.O,57.18,57.14,57.357,57.025,57.67,2019-04-15
QCOM.O,70.45,57.46,66.2319,57.29,71.03,2019-04-16
QCOM.O,79.08,78.82,79.1316,76.49,82.52,2019-04-17
QCOM.O,79.89,78.72,79.5517,78.0202,80.2,2019-04-18
QCOM.O,81.97,79.83,81.8164,79.3376,82.5,2019-04-22
QCOM.O,86.72,83.9,85.8805,83.27,87.96,2019-04-23
QCOM.O,86.83,87.04,87.0207,85.3,88.63,2019-04-24
QCOM.O,85.07,86.17,85.3489,84.515,86.32,2019-04-25
QCOM.O,86.64,84.51,86.1185,84.21,86.755,2019-04-26
QCOM.O,87.25,86.4,87.0755,85.84,87.98,2019-04-29
QCOM.O,86.13,86.98,86.5757,86.05,87.4599,2019-04-30
QCOM.O,86.37,87.17,87.2741,86.15,88.22,2019-05-01
QCOM.O,87.14,87.5,88.0931,86.15,90.34,2019-05-02
QCOM.O,89.29,87.76,88.7472,87.06,89.82,2019-05-03
QCOM.O,88.25,86.33,87.6122,86.14,88.695,2019-05-06
QCOM.O,85.2,87.2,85.9713,84.78,88.15,2019-05-07
QCOM.O,84.54,84.85,84.8627,84.11,85.72,2019-05-08
QCOM.O,83.78,83.37,83.4677,82.26,84.8372,2019-05-09
QCOM.O,85.84,83.38,84.9964,83.35,86.3292,2019-05-10
QCOM.O,83.89,83.24,83.8057,82.99,84.85,2019-05-13
QCOM.O,86.13,84.27,85.8971,84.0,86.44,2019-05-14
QCOM.O,86.26,85.55,86.3693,84.89,87.0,2019-05-15
INTC.O,44.04,44.36,44.009,43.63,44.44,2023-12-12
INTC.O,44.57,44.08,44.2334,43.33,44.72,2023-12-13
INTC.O,45.18,45.01,45.6076,44.65,47.07,2023-12-14
INTC.O,46.16,45.94,46.2749,45.67,47.27,2023-12-15
INTC.O,45.69,46.15,45.8183,45.4,46.23,2023-12-18
INTC.O,46.66,45.6,46.3418,45.51,46.68,2023-12-19
INTC.O,45.76,46.64,46.1545,45.7,46.95,2023-12-20
INTC.O,47.08,46.48,46.7442,46.02,47.12,2023-12-21
INTC.O,48.0,47.25,47.9004,47.2,48.1557,2023-12-22
INTC.O,50.5,48.92,49.9216,48.71,50.515,2023-12-26
INTC.O,50.76,50.63,50.6933,50.19,51.28,2023-12-27
INTC.O,50.39,50.81,50.4514,50.16,50.87,2023-12-28
INTC.O,50.25,50.3,50.2522,49.77,50.5699,2023-12-29
INTC.O,47.8,49.2,48.0764,47.4527,49.38,2024-01-02
INTC.O,47.05,47.1,47.1373,46.8,47.81,2024-01-03
INTC.O,46.87,45.715,46.6867,45.24,47.16,2024-01-04
INTC.O,46.89,47.03,47.1078,46.635,47.83,2024-01-05
INTC.O,48.45,47.07,48.2757,46.97,48.76,2024-01-08
INTC.O,48.05,48.01,48.1254,47.795,48.56,2024-01-09
INTC.O,47.47,48.24,47.4501,46.94,48.3,2024-01-10
INTC.O,47.64,47.44,47.3111,46.73,47.84,2024-01-11
INTC.O,47.12,47.6,47.0679,46.61,47.67,2024-01-12
INTC.O,47.06,46.98,46.8838,46.38,47.22,2024-01-16
INTC.O,46.06,46.4151,45.9646,45.65,46.4151,2024-01-17
INTC.O,46.74,47.03,46.8833,46.17,47.57,2024-01-18
INTC.O,48.15,47.0,47.9413,46.44,48.76,2024-01-19
INTC.O,48.22,48.85,48.1825,47.64,49.17,2024-01-22
INTC.O,48.89,48.12,48.3547,47.32,48.94,2024-01-23
INTC.O,49.09,49.17,49.1232,48.265,49.77,2024-01-24
INTC.O,49.55,50.0,49.6152,48.97,50.3,2024-01-25
INTC.O,43.65,44.18,43.842,43.35,45.41,2024-01-26
INTC.O,43.84,43.71,43.3696,42.81,43.99,2024-01-29
INTC.O,42.92,43.67,43.1196,42.89,43.82,2024-01-30
INTC.O,43.08,42.57,42.9295,42.36,43.785,2024-01-31
INTC.O,43.36,43.15,43.1229,42.485,43.57,2024-02-01
INTC.O,42.6,43.0,42.3996,41.6,43.14,2024-02-02
INTC.O,42.77,42.62,42.8151,42.425,43.15,2024-02-05
INTC.O,42.74,42.7,42.553,42.14,42.78,2024-02-06
INTC.O,42.78,42.89,42.8143,42.55,43.095,2024-02-07
INTC.O,42.5,42.72,42.5712,42.33,42.97,2024-02-08
INTC.O,37.88,38.42,37.9594,37.62,38.52,2023-09-15
INTC.O,37.99,37.62,38.0195,37.51,38.39,2023-09-18
INTC.O,36.34,38.04,36.895,36.02,38.1,2023-09-19
INTC.O,34.69,36.22,35.2344,34.63,36.25,2023-09-20
INTC.O,34.65,34.57,34.8032,34.46,35.25,2023-09-21
INTC.O,34.18,34.81,34.3709,34.14,34.885,2023-09-22
INTC.O,34.29,34.0,34.1047,33.765,34.37,2023-09-25
INTC.O,33.83,34.14,34.0452,33.64,34.78,2023-09-26
INTC.O,34.61,33.92,34.4893,33.88,34.825,2023-09-27
INTC.O,35.18,34.65,35.1801,34.38,35.6564,2023-09-28
INTC.O,35.55,35.648,35.5568,35.155,35.91,2023-09-29
INTC.O,35.46,35.61,35.4282,34.98,35.975,2023-10-02
INTC.O,35.69,35.265,35.8547,35.265,36.54,2023-10-03
INTC.O,35.93,36.52,35.8162,35.325,36.52,2023-10-04
INTC.O,35.89,35.97,35.8748,35.6,36.1,2023-10-05
INTC.O,36.19,35.87,35.9935,35.18,36.46,2023-10-06
INTC.O,36.06,35.7,35.8726,35.5,36.17,2023-10-09
INTC.O,36.43,36.14,36.398,35.805,36.74,2023-10-10
INTC.O,36.88,36.62,36.6892,36.38,37.03,2023-10-11
INTC.O,36.84,36.8,36.8833,36.39,37.22,2023-10-12
INTC.O,35.97,36.74,36.0803,35.86,36.79,2023-10-13
INTC.O,36.56,36.14,36.6017,36.08,36.94,2023-10-16
INTC.O,36.06,35.92,35.8553,35.07,36.35,2023-10-17
INTC.O,35.64,35.5242,35.6856,35.45,36.02,2023-10-18
INTC.O,35.67,35.96,35.8507,35.52,36.36,2023-10-19
INTC.O,34.92,35.65,35.2993,34.87,36.28,2023-10-20
INTC.O,33.85,34.6,34.2047,33.39,35.19,2023-10-23
INTC.O,34.59,33.64,34.4089,33.64,34.71,2023-10-24
INTC.O,32.83,34.18,33.1287,32.55,34.45,2023-10-25
INTC.O,32.52,32.89,32.5918,32.145,33.22,2023-10-26
INTC.O,35.54,34.66,35.6241,34.6,36.38,2023-10-27
INTC.O,35.69,35.465,35.5263,34.92,35.96,2023-10-30
INTC.O,36.5,35.66,36.2618,35.62,36.57,2023-10-31
INTC.O,37.29,36.5,37.0216,36.28,37.315,2023-11-01
INTC.O,37.7,37.58,37.4865,36.91,37.82,2023-11-02
INTC.O,38.14,38.0,38.0948,37.665,38.32,2023-11-03
INTC.O,37.95,38.02,38.0133,37.855,38.2,2023-11-06
INTC.O,38.77,38.24,38.6606,37.98,38.9,2023-11-07
INTC.O,37.92,38.85,38.0341,37.7492,38.89,2023-11-08
INTC.O,37.8,38.05,37.9883,37.77,38.515,2023-11-09
INTC.O,35.58,33.87,34.8768,33.8,35.6,2023-06-14
INTC.O,35.82,35.28,35.8222,35.215,36.42,2023-06-15
INTC.O,36.37,36.36,36.3274,35.595,36.795,2023-06-16
INTC.O,35.0,36.77,35.2842,34.715,37.11,2023-06-20
INTC.O,32.9,34.915,33.5798,32.83,35.05,2023-06-21
INTC.O,32.71,32.69,32.5583,32.125,33.24,2023-06-22
INTC.O,33.0,32.21,32.9159,32.03,33.45,2023-06-23
INTC.O,33.34,33.19,33.4193,33.095,33.99,2023-06-26
INTC.O,34.1,33.22,33.843,33.01,34.23,2023-06-27
INTC.O,33.57,33.61,33.5189,33.035,33.81,2023-06-28
INTC.O,32.91,33.34,32.9433,32.49,33.34,2023-06-29
INTC.O,33.44,33.359,33.3791,33.16,33.56,2023-06-30
INTC.O,33.62,33.54,33.4436,33.14,33.89,2023-07-03
INTC.O,32.51,33.31,32.8232,32.5,33.33,2023-07-05
INTC.O,31.97,31.9,31.7841,31.38,32.04,2023-07-06
INTC.O,31.85,32.0,32.0692,31.82,32.41,2023-07-07
INTC.O,32.74,31.87,32.4857,31.77,32.83,2023-07-10
INTC.O,33.3,32.82,33.0444,32.5,33.36,2023-07-11
INTC.O,33.98,33.69,33.7391,33.06,34.08,2023-07-12
INTC.O,33.87,34.15,33.8656,33.62,34.3,2023-07-13
INTC.O,33.15,33.78,33.3616,33.0,33.87,2023-07-14
INTC.O,34.37,33.16,34.0691,33.07,34.6,2023-07-17
INTC.O,34.5,34.28,34.3041,33.83,34.7,2023-07-18
INTC.O,34.46,34.4,34.5013,34.33,34.835,2023-07-19
INTC.O,33.37,33.704,33.6265,33.23,34.205,2023-07-20
INTC.O,34.02,33.725,33.9932,33.42,34.25,2023-07-21
INTC.O,33.63,33.84,33.8854,33.56,34.46,2023-07-24
INTC.O,34.1,33.7,33.9303,33.4,34.34,2023-07-25
INTC.O,34.36,33.72,34.2025,33.7,34.525,2023-07-26
INTC.O,34.55,34.82,34.5601,34.11,35.03,2023-07-27
INTC.O,36.83,36.75,36.539,35.51,36.99,2023-07-28
INTC.O,35.77,36.87,36.0738,35.675,37.19,2023-07-31
INTC.O,35.8,35.82,35.7131,35.28,36.02,2023-08-01
INTC.O,34.39,35.15,34.5687,34.281,35.18,2023-08-02
INTC.O,34.87,34.29,34.7289,34.13,35.03,2023-08-03
INTC.O,35.14,34.48,35.1141,34.48,35.56,2023-08-04
INTC.O,35.23,35.41,35.1567,34.75,35.55,2023-08-07
INTC.O,35.02,34.67,34.5965,33.86,35.1,2023-08-08
INTC.O,34.28,35.0,34.5098,34.23,35.0999,2023-08-09
INTC.O,34.68,34.7,34.7452,34.48,35.09,2023-08-10
INTC.O,30.18,28.39,29.8,28.39,30.27,2023-03-16
INTC.O,29.81,29.92,29.8213,29.44,31.0,2023-03-17
INTC.O,29.16,29.8,29.1015,28.63,29.9,2023-03-20
INTC.O,28.46,29.0,28.3853,27.975,29.165,2023-03-21
INTC.O,28.13,28.48,28.5115,28.1,29.12,2023-03-22
INTC.O,29.03,28.38,28.7712,28.22,29.16,2023-03-23
INTC.O,29.36,29.04,29.3582,28.925,29.81,2023-03-24
INTC.O,29.18,29.37,29.356,29.08,29.73,2023-03-27
INTC.O,29.29,29.075,29.0798,28.63,29.33,2023-03-28
INTC.O,31.52,29.77,31.0628,29.755,31.89,2023-03-29
INTC.O,32.09,31.85,32.1777,31.81,32.58,2023-03-30
INTC.O,32.67,31.8,32.5837,31.73,32.9,2023-03-31
INTC.O,32.89,32.94,32.9909,32.54,33.56,2023-04-03
INTC.O,33.1,32.85,33.2253,32.84,33.84,2023-04-04
INTC.O,32.83,32.795,32.7104,32.335,32.99,2023-04-05
INTC.O,32.81,32.6,32.8162,32.46,33.0,2023-04-06
INTC.O,32.52,32.6,32.471,32.2,32.76,2023-04-10
INTC.O,32.35,32.66,32.5887,32.32,33.11,2023-04-11
INTC.O,32.02,32.77,32.166,31.96,32.89,2023-04-12
INTC.O,32.13,31.82,32.1328,31.65,32.43,2023-04-13
INTC.O,31.89,32.0,31.9282,31.69,32.235,2023-04-14
INTC.O,32.14,31.95,32.0916,31.77,32.64,2023-04-17
INTC.O,31.83,32.43,31.9366,31.78,32.46,2023-04-18
INTC.O,31.15,31.1,31.2454,31.08,31.52,2023-04-19
INTC.O,30.86,30.76,30.9138,30.71,31.25,2023-04-20
INTC.O,30.3,30.84,30.3592,30.225,30.84,2023-04-21
INTC.O,29.66,30.13,29.8356,29.61,30.37,2023-04-24
INTC.O,28.88,29.44,29.0488,28.87,29.57,2023-04-25
INTC.O,29.05,29.2,29.2591,28.835,29.81,2023-04-26
INTC.O,29.86,28.75,29.4291,28.51,29.945,2023-04-27
INTC.O,31.06,31.975,31.417,30.81,32.57,2023-04-28
INTC.O,30.3,31.11,30.5968,30.28,31.24,2023-05-01
INTC.O,29.77,30.3,30.0212,29.75,30.575,2023-05-02
INTC.O,30.65,30.64,30.6463,30.245,31.11,2023-05-03
INTC.O,31.24,30.435,31.193,30.38,31.72,2023-05-04
INTC.O,30.99,31.38,30.9979,30.73,31.41,2023-05-05
INTC.O,30.77,30.7,30.7063,30.39,30.84,2023-05-08
INTC.O,30.1,30.38,30.1912,29.91,30.58,2023-05-09
INTC.O,29.97,30.29,29.8905,29.49,30.3959,2023-05-10
INTC.O,28.86,29.6,29.0085,28.82,29.68,2023-05-11
INTC.O,28.73,29.79,28.9443,28.37,30.09,2022-12-13
INTC.O,28.26,28.51,28.4976,28.01,29.12,2022-12-14
INTC.O,27.15,27.94,27.2948,27.12,28.0,2022-12-15
INTC.O,26.92,27.0,26.8254,26.4522,27.135,2022-12-16
INTC.O,26.79,26.9,26.7309,26.5,26.97,2022-12-19
INTC.O,26.44,26.535,26.5484,26.4201,26.87,2022-12-20
INTC.O,26.83,26.59,26.8095,26.58,26.97,2022-12-21
INTC.O,25.97,26.45,25.8169,25.35,26.452,2022-12-22
INTC.O,26.09,25.92,25.9755,25.6835,26.19,2022-12-23
INTC.O,25.94,25.845,25.9434,25.65,26.1,2022-12-27
INTC.O,25.54,25.84,25.6747,25.5,26.115,2022-12-28
INTC.O,26.21,25.77,26.1326,25.75,26.29,2022-12-29
INTC.O,26.43,25.902,26.2,25.8,26.46,2022-12-30
INTC.O,26.73,27.045,26.7193,26.37,27.07,2023-01-03
INTC.O,27.68,27.41,27.6027,27.16,27.92,2023-01-04
INTC.O,27.56,27.435,27.5647,27.38,27.779,2023-01-05
INTC.O,28.73,27.93,28.4031,27.38,28.83,2023-01-06
INTC.O,29.31,28.84,29.4329,28.84,29.865,2023-01-09
INTC.O,29.44,29.235,29.2834,28.915,29.51,2023-01-10
INTC.O,29.85,29.68,29.5218,29.0,29.88,2023-01-11
INTC.O,30.29,29.98,30.0802,29.47,30.38,2023-01-12
INTC.O,30.11,29.97,30.0273,29.81,30.17,2023-01-13
INTC.O,29.6,30.18,29.7927,29.52,30.2557,2023-01-17
INTC.O,28.81,29.8,28.9547,28.63,29.82,2023-01-18
INTC.O,28.42,28.61,28.4679,28.24,28.755,2023-01-19
INTC.O,29.22,28.42,28.8336,28.25,29.23,2023-01-20
INTC.O,30.27,29.325,30.0394,29.18,30.49,2023-01-23
INTC.O,29.92,29.94,29.9051,29.73,30.19,2023-01-24
INTC.O,29.7,29.52,29.6017,29.17,29.885,2023-01-25
INTC.O,30.09,30.06,29.7603,29.33,30.11,2023-01-26
INTC.O,28.16,27.07,27.7027,26.78,28.24,2023-01-27
INTC.O,27.95,27.715,28.0114,27.67,28.51,2023-01-30
INTC.O,28.26,27.78,28.0428,27.53,28.29,2023-01-31
INTC.O,29.07,27.89,28.6589,27.68,29.43,2023-02-01
INTC.O,30.19,29.25,29.7936,28.795,30.3,2023-02-02
INTC.O,30.32,29.62,30.4487,29.53,31.17,2023-02-03
INTC.O,28.69,29.55,29.0347,28.61,29.65,2023-02-06
INTC.O,29.05,28.65,28.8745,28.43,29.27,2023-02-07
INTC.O,28.24,28.95,28.4542,28.21,29.12,2023-02-08
INTC.O,27.73,28.68,28.0913,27.565,28.82,2023-02-09
INTC.O,29.24,28.7,29.0308,28.42,29.32,2022-09-16
INTC.O,29.44,29.02,29.2631,28.9,29.5,2022-09-19
INTC.O,28.96,29.065,28.9605,28.71,29.165,2022-09-20
INTC.O,28.47,29.15,28.9809,28.46,29.59,2022-09-21
INTC.O,28.07,28.4,28.1934,28.04,28.5,2022-09-22
INTC.O,27.52,27.9,27.4555,27.19,27.9,2022-09-23
INTC.O,26.97,27.56,27.1671,26.86,27.6995,2022-09-26
INTC.O,26.89,27.4,26.9197,26.62,27.595,2022-09-27
INTC.O,27.13,26.86,27.0304,26.6,27.28,2022-09-28
INTC.O,26.38,26.78,26.3655,26.185,26.78,2022-09-29
INTC.O,25.77,26.3,26.0881,25.74,26.57,2022-09-30
INTC.O,26.97,26.33,26.8833,26.065,27.25,2022-10-03
INTC.O,27.7,27.425,27.5592,27.09,27.795,2022-10-04
INTC.O,27.64,27.365,27.4519,26.89,27.84,2022-10-05
INTC.O,27.18,27.44,27.2534,27.0,27.76,2022-10-06
INTC.O,25.72,26.17,25.8947,25.651,26.275,2022-10-07
INTC.O,25.2,25.94,25.3494,25.09,25.99,2022-10-10
INTC.O,25.04,25.01,25.0264,24.69,25.48,2022-10-11
INTC.O,25.33,25.05,25.2691,24.66,25.52,2022-10-12
INTC.O,26.42,24.725,26.0266,24.59,26.835,2022-10-13
INTC.O,25.91,26.46,26.0853,25.76,26.63,2022-10-14
INTC.O,26.42,26.31,26.3991,26.1713,26.75,2022-10-17
INTC.O,25.87,26.74,25.9616,25.54,26.955,2022-10-18
INTC.O,26.0,25.735,25.9484,25.69,26.25,2022-10-19
INTC.O,26.08,26.15,26.3441,25.945,26.95,2022-10-20
INTC.O,26.97,25.85,26.6491,25.79,27.05,2022-10-21
INTC.O,27.18,26.75,27.1147,26.52,27.48,2022-10-24
INTC.O,27.41,27.18,27.3437,27.0,27.555,2022-10-25
INTC.O,27.21,27.19,27.3583,26.99,27.8,2022-10-26
INTC.O,26.27,27.45,26.6022,26.13,27.59,2022-10-27
INTC.O,29.07,28.175,28.7337,27.86,29.2186,2022-10-28
INTC.O,28.43,29.08,28.499,28.05,29.18,2022-10-31
INTC.O,28.3,28.8,28.3139,27.89,28.85,2022-11-01
INTC.O,27.42,28.27,28.0973,27.41,28.85,2022-11-02
INTC.O,27.39,27.45,27.5326,27.17,27.88,2022-11-03
INTC.O,28.2,27.57,27.9359,27.41,28.235,2022-11-04
INTC.O,28.41,28.36,28.2265,27.89,28.465,2022-11-07
INTC.O,28.48,28.755,28.5393,27.93,28.95,2022-11-08
INTC.O,27.52,28.22,27.7077,27.52,28.3,2022-11-09
INTC.O,29.76,28.88,29.336,28.645,29.83,2022-11-10
INTC.O,38.65,38.56,38.589,37.92,39.17,2022-06-15
INTC.O,37.34,37.695,37.3171,36.93,37.79,2022-06-16
INTC.O,36.97,37.48,37.0263,36.6,38.12,2022-06-17
INTC.O,37.73,37.36,37.7584,37.325,38.025,2022-06-21
INTC.O,37.38,37.33,37.4639,37.22,37.77,2022-06-22
INTC.O,37.41,37.61,37.2752,36.91,37.62,2022-06-23
INTC.O,38.61,37.845,38.4412,37.74,38.64,2022-06-24
INTC.O,38.63,38.87,38.7325,38.4701,39.06,2022-06-27
INTC.O,37.78,38.58,38.1757,37.74,39.02,2022-06-28
INTC.O,37.29,37.54,37.2365,37.02,37.595,2022-06-29
INTC.O,37.41,37.21,37.431,36.725,38.0,2022-06-30
INTC.O,36.34,37.09,36.2999,35.88,37.2,2022-07-01
INTC.O,36.69,35.93,36.1718,35.54,36.74,2022-07-05
INTC.O,36.99,36.82,36.9166,36.46,37.425,2022-07-06
INTC.O,38.14,37.89,38.0711,37.73,38.33,2022-07-07
INTC.O,37.99,37.66,37.8176,37.3901,38.14,2022-07-08
INTC.O,37.2,37.66,37.2868,37.03,37.675,2022-07-11
INTC.O,37.21,37.65,37.2692,36.99,37.7,2022-07-12
INTC.O,37.21,36.68,37.1197,36.62,37.4299,2022-07-13
INTC.O,37.71,36.99,37.272,36.29,38.155,2022-07-14
INTC.O,38.62,38.27,38.3452,37.73,38.67,2022-07-15
INTC.O,38.71,39.1,38.868,38.525,39.34,2022-07-18
INTC.O,40.22,39.32,40.0733,39.24,40.73,2022-07-19
INTC.O,40.56,40.21,40.37,39.56,40.67,2022-07-20
INTC.O,40.61,40.51,40.3685,39.82,40.645,2022-07-21
INTC.O,39.2,40.37,39.4335,38.94,40.51,2022-07-22
INTC.O,39.16,39.285,39.0511,38.55,39.41,2022-07-25
INTC.O,38.96,39.1,39.132,38.88,39.565,2022-07-26
